"","KEGGterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","bh_adjust"
"120","K06972",0.0745901422881065,1,1,1,0.14069457328965
"273","K18592",0.0746309847564778,1,1,1,0.14069457328965
"181","K11996",0.0746390687632846,1,1,1,0.14069457328965
"147","K09592",0.074723251457025,1,1,1,0.14069457328965
"102","K05643",0.0747307151371206,1,1,1,0.14069457328965
"225","K14607",0.0747346368525826,1,1,1,0.14069457328965
"250","K17341",0.0747766501450848,1,1,1,0.14069457328965
"109","K06030",0.0747923122714105,1,1,1,0.14069457328965
"223","K14569",0.0748728898628885,1,1,1,0.14069457328965
"164","K10846",0.0749996547695209,1,1,1,0.14069457328965
"268","K18404",0.075033581108613,1,1,1,0.14069457328965
"252","K17480",0.0750899144197071,1,1,1,0.14069457328965
"218","K14398",0.0751024020534205,1,1,1,0.14069457328965
"163","K10838",0.0751761649479178,1,1,1,0.14069457328965
"305","K21879",0.0752410652798921,1,1,1,0.14069457328965
"264","K18245",0.0752530299326381,1,1,1,0.14069457328965
"1","K00033",0.0753480934764458,1,1,1,0.14069457328965
"8","K00698",0.0753758902423062,1,1,1,0.14069457328965
"96","K04628",0.0753830735722514,1,1,1,0.14069457328965
"275","K18643",0.0754893433817112,1,1,1,0.14069457328965
"333","K24683",0.0755812873748581,1,1,1,0.14069457328965
"331","K24510",0.0755846905815904,1,1,1,0.14069457328965
"144","K09540",0.0756218776348919,1,1,1,0.14069457328965
"251","K17461",0.0756619989069736,1,1,1,0.14069457328965
"34","K01634",0.0757742123195496,1,1,1,0.14069457328965
"46","K02349",0.0758031266128932,1,1,1,0.14069457328965
"97","K04670",0.0758788672233301,1,1,1,0.14069457328965
"334","K24733",0.0759483870245881,1,1,1,0.14069457328965
"200","K13095",0.0761154165456687,1,1,1,0.14069457328965
"205","K13163",0.0762118023873481,1,1,1,0.14069457328965
"338","K25473",0.0762154785912802,1,1,1,0.14069457328965
"187","K12480",0.0762413609337128,1,1,1,0.14069457328965
"3","K00249",0.0762422901352396,1,1,1,0.14069457328965
"9","K00699",0.0762665668454259,1,1,1,0.14069457328965
"155","K10350",0.0762759644549673,1,1,1,0.14069457328965
"323","K24032",0.0763640127496001,1,1,1,0.14069457328965
"10","K00710",0.0764061603849783,1,1,1,0.14069457328965
"178","K11787",0.0766223998455996,1,1,1,0.14069457328965
"145","K09566",0.076623462644207,1,1,1,0.14069457328965
"209","K13754",0.0766813958403223,1,1,1,0.14069457328965
"316","K23729",0.0767107639079588,1,1,1,0.14069457328965
"135","K08857",0.0771807506699917,1,1,1,0.14069457328965
"282","K19680",0.0773960696848376,1,1,1,0.14069457328965
"22","K01251",0.0774597184813146,1,1,1,0.14069457328965
"44","K02295",0.0776383458693602,1,1,1,0.14069457328965
"75","K03138",0.0778957902324209,1,1,1,0.14069457328965
"337","K25451",0.0779415688226837,1,1,1,0.14069457328965
"111","K06063",0.0780148328880733,1,1,1,0.14069457328965
"206","K13172",0.078164815202422,1,1,1,0.14069457328965
"87","K03678",0.0781881920821012,1,1,1,0.14069457328965
"311","K23167",0.0782956191301689,1,1,1,0.14069457328965
"13","K00856",0.0784185884129019,1,1,1,0.14069457328965
"224","K14592",0.0784762851685002,1,1,1,0.14069457328965
"77","K03240",0.0788858050662372,1,1,1,0.14069457328965
"83","K03544",0.0788858050662372,1,1,1,0.14069457328965
"127","K07756",0.0789931477211146,1,1,1,0.14069457328965
"24","K01275",0.079037460171022,1,1,1,0.14069457328965
"105","K05681",0.0790485976164455,1,1,1,0.14069457328965
"315","K23424",0.0791215756370305,1,1,1,0.14069457328965
"134","K08268",0.0791556028519694,1,1,1,0.14069457328965
"38","K01755",0.0794760002181262,1,1,1,0.14069457328965
"12","K00844",0.0795001985086384,1,1,1,0.14069457328965
"210","K13866",0.079522473055893,1,1,1,0.14069457328965
"239","K15633",0.07965177534833,1,1,1,0.14069457328965
"240","K15691",0.0796830009997225,1,1,1,0.14069457328965
"81","K03509",0.0798352839045562,1,1,1,0.14069457328965
"143","K09503",0.0799696615770113,1,1,1,0.14069457328965
"173","K11423",0.0800424360722626,1,1,1,0.14069457328965
"193","K12647",0.0800602109477683,1,1,1,0.14069457328965
"229","K14786",0.0804150596461815,1,1,1,0.14069457328965
"154","K10251",0.0805242946500363,1,1,1,0.14069457328965
"284","K19752",0.0807186895880118,1,1,1,0.14069457328965
"82","K03510",0.0809137556141784,1,1,1,0.14069457328965
"289","K20027",0.0809468076509167,1,1,1,0.14069457328965
"128","K07809",0.0810185284970489,1,1,1,0.14069457328965
"23","K01265",0.0813558141824906,1,1,1,0.14069457328965
"324","K24086",0.0818027380941391,1,1,1,0.14069457328965
"39","K01772",0.0820110832554756,1,1,1,0.14069457328965
"92","K04097",0.0820228151971885,1,1,1,0.14069457328965
"93","K04372",0.082046329124942,1,1,1,0.14069457328965
"211","K13907",0.0821172726296058,1,1,1,0.14069457328965
"71","K03065",0.0822579621849536,1,1,1,0.14069457328965
"121","K07050",0.0823703722117585,1,1,1,0.14069457328965
"303","K21644",0.0824873545806625,1,1,1,0.14069457328965
"232","K14798",0.0827515442245977,1,1,1,0.14069457328965
"214","K14006",0.082770713240132,1,1,1,0.14069457328965
"230","K14787",0.0828188114285808,1,1,1,0.14069457328965
"171","K11276",0.0829385319628222,1,1,1,0.14069457328965
"70","K03061",0.0832026937385077,1,1,1,0.14069457328965
"50","K02736",0.0833409276440134,1,1,1,0.14069457328965
"150","K09666",0.0835329036289569,1,1,1,0.14069457328965
"194","K12670",0.0836968843160902,1,1,1,0.14069457328965
"149","K09640",0.0837497729748322,1,1,1,0.14069457328965
"300","K20838",0.0837993792532821,1,1,1,0.14069457328965
"5","K00461",0.0844471613271433,1,1,1,0.14069457328965
"25","K01285",0.0847372801229976,1,1,1,0.14069457328965
"184","K12192",0.0847527528069211,1,1,1,0.14069457328965
"237","K15296",0.0848733611449154,1,1,1,0.14069457328965
"141","K09339",0.0850665271044326,1,1,1,0.14069457328965
"35","K01669",0.085174298854953,1,1,1,0.14069457328965
"166","K11163",0.0853154245973407,1,1,1,0.14069457328965
"222","K14561",0.0854663725843037,1,1,1,0.14069457328965
"308","K22583",0.0860627198363571,1,1,1,0.14069457328965
"253","K17499",0.086659774070039,1,1,1,0.14069457328965
"174","K11459",0.0868357673035555,1,1,1,0.14069457328965
"29","K01379",0.0869040314980685,1,1,1,0.14069457328965
"215","K14009",0.0870323165941903,1,1,1,0.14069457328965
"21","K01204",0.0870553426863627,1,1,1,0.14069457328965
"234","K14808",0.0870876394667383,1,1,1,0.14069457328965
"88","K03695",0.087466503355208,1,1,1,0.14069457328965
"296","K20778",0.0876331634215587,1,1,1,0.14069457328965
"326","K24141",0.0888818376024724,1,1,1,0.14069457328965
"26","K01298",0.0889594957167214,1,1,1,0.14069457328965
"18","K01166",0.0889958557684701,1,1,1,0.14069457328965
"133","K08239",0.0891210985986619,1,1,1,0.14069457328965
"201","K13105",0.0891788025332814,1,1,1,0.14069457328965
"254","K17569",0.0895665790035486,1,1,1,0.14069457328965
"231","K14790",0.0896527015289913,1,1,1,0.14069457328965
"156","K10364",0.0898098434944534,1,1,1,0.14069457328965
"76","K03238",0.0898807254499731,1,1,1,0.14069457328965
"90","K03781",0.0900013014898031,1,1,1,0.14069457328965
"177","K11669",0.0901337344989073,1,1,1,0.14069457328965
"306","K22078",0.0911280836082985,1,1,1,0.14069457328965
"321","K23915",0.0920093547606651,1,1,1,0.14069457328965
"297","K20795",0.0925825693280065,1,1,1,0.14069457328965
"175","K11493",0.0932481887500067,1,1,1,0.14069457328965
"257","K17662",0.0935004752975711,1,1,1,0.14069457328965
"84","K03627",0.0937686867942703,1,1,1,0.14069457328965
"291","K20067",0.0942874779001186,1,1,1,0.14069457328965
"129","K07962",0.0943750395686624,1,1,1,0.14069457328965
"172","K11290",0.0944900190451101,1,1,1,0.14069457328965
"110","K06052",0.0945919204897307,1,1,1,0.14069457328965
"72","K03068",0.0951216831823039,1,1,1,0.14069457328965
"15","K00939",0.0951286370432355,1,1,1,0.14069457328965
"6","K00485",0.0953031024644727,1,1,1,0.14069457328965
"4","K00275",0.0966315860544289,1,1,1,0.14069457328965
"197","K12818",0.0969053090256442,1,1,1,0.14069457328965
"277","K18703",0.0974078872809002,1,1,1,0.14069457328965
"313","K23362",0.0974306004795976,1,1,1,0.14069457328965
"27","K01345",0.0975748701277633,1,1,1,0.14069457328965
"167","K11165",0.0979734322778782,1,1,1,0.14069457328965
"189","K12584",0.098589447421507,1,1,1,0.14069457328965
"246","K16604",0.0992263173071301,1,1,1,0.14069457328965
"241","K15717",0.0994280592366404,1,1,1,0.14069457328965
"327","K24225",0.0995010052520818,1,1,1,0.14069457328965
"266","K18258",0.0998846998716915,1,1,1,0.14069457328965
"14","K00927",0.100065896349975,1,1,1,0.14069457328965
"169","K11188",0.100256421326604,1,1,1,0.14069457328965
"151","K09848",0.100273041606164,1,1,1,0.14069457328965
"124","K07305",0.100902440918581,1,1,1,0.14069457328965
"130","K07994",0.10128585481871,1,1,1,0.14069457328965
"243","K16288",0.101431834581854,1,1,1,0.14069457328965
"116","K06689",0.101656306207231,1,1,1,0.14069457328965
"271","K18490",0.101716991158348,1,1,1,0.14069457328965
"202","K13106",0.102285588395881,1,1,1,0.14069457328965
"91","K03943",0.102320880487676,1,1,1,0.14069457328965
"36","K01672",0.102356207654058,1,1,1,0.14069457328965
"125","K07374",0.102586690525666,1,1,1,0.14069457328965
"59","K02936",0.103459743577065,1,1,1,0.14069457328965
"78","K03247",0.103697313171066,1,1,1,0.14069457328965
"89","K03729",0.104019508905533,1,1,1,0.14069457328965
"52","K02872",0.104344459592366,1,1,1,0.14069457328965
"68","K02991",0.104363111679141,1,1,1,0.14069457328965
"249","K17284",0.104447157973401,1,1,1,0.14069457328965
"49","K02730",0.104643979107876,1,1,1,0.14069457328965
"16","K01017",0.105556516617778,1,1,1,0.14069457328965
"228","K14753",0.105720310867126,1,1,1,0.14069457328965
"152","K09855",0.106127834515509,1,1,1,0.14069457328965
"226","K14615",0.107094637889765,1,1,1,0.14069457328965
"233","K14801",0.107114601940339,1,1,1,0.14069457328965
"56","K02908",0.107738148478203,1,1,1,0.14069457328965
"66","K02985",0.107961585263033,1,1,1,0.14069457328965
"69","K02997",0.108032918953456,1,1,1,0.14069457328965
"299","K20828",0.108165703930561,1,1,1,0.14069457328965
"33","K01623",0.108381050283157,1,1,1,0.14069457328965
"236","K15190",0.108763024637309,1,1,1,0.14069457328965
"64","K02978",0.108887610107577,1,1,1,0.14069457328965
"317","K23790",0.109536802341424,1,1,1,0.14069457328965
"2","K00182",0.109663520666238,1,1,1,0.14069457328965
"45","K02310",0.109811798078627,1,1,1,0.14069457328965
"270","K18467",0.109949908559035,1,1,1,0.14069457328965
"19","K01179",0.110152498626594,1,1,1,0.14069457328965
"54","K02889",0.110700624492108,1,1,1,0.14069457328965
"139","K09223",0.110884728272728,1,1,1,0.14069457328965
"320","K23901",0.110906433003369,1,1,1,0.14069457328965
"203","K13113",0.111320627707469,1,1,1,0.14069457328965
"176","K11495",0.111826556940379,1,1,1,0.14069457328965
"319","K23893",0.111926116880667,1,1,1,0.14069457328965
"204","K13160",0.112125794527309,1,1,1,0.14069457328965
"113","K06129",0.112315057712399,1,1,1,0.14069457328965
"168","K11182",0.112370848144272,1,1,1,0.14069457328965
"58","K02935",0.112393180146432,1,1,1,0.14069457328965
"304","K21878",0.112706773318124,1,1,1,0.14069457328965
"119","K06855",0.114139299907572,1,1,1,0.14069457328965
"213","K13985",0.114416023993595,1,1,1,0.14069457328965
"298","K20818",0.115171496140359,1,1,1,0.14069457328965
"165","K10847",0.115206573124452,1,1,1,0.14069457328965
"217","K14381",0.115323628032158,1,1,1,0.14069457328965
"51","K02870",0.115452621457203,1,1,1,0.14069457328965
"60","K02949",0.115534834737177,1,1,1,0.14069457328965
"287","K19882",0.115534834737177,1,1,1,0.14069457328965
"55","K02891",0.115758478393699,1,1,1,0.14069457328965
"314","K23407",0.115841054240087,1,1,1,0.14069457328965
"274","K18629",0.116124904786914,1,1,1,0.14069457328965
"160","K10442",0.116207907141894,1,1,1,0.14069457328965
"40","K01915",0.116719860514907,1,1,1,0.140811504322255
"195","K12741",0.117681660789235,1,1,1,0.141224625829909
"32","K01587",0.118386329459274,1,1,1,0.141224625829909
"67","K02989",0.118410736173641,1,1,1,0.141224625829909
"261","K17931",0.118728667733109,1,1,1,0.141224625829909
"63","K02977",0.11961522913205,1,1,1,0.141756495433194
"322","K23922",0.120335778669691,1,1,1,0.141756495433194
"180","K11827",0.120485549748865,1,1,1,0.141756495433194
"191","K12620",0.120848457758682,1,1,1,0.141756495433194
"279","K19384",0.121717281152254,1,1,1,0.142163189314719
"48","K02449",0.122033888172812,1,1,1,0.142163189314719
"245","K16600",0.122797565973157,1,1,1,0.142271452585535
"62","K02951",0.123425128571594,1,1,1,0.142271452585535
"192","K12624",0.123502207691025,1,1,1,0.142271452585535
"146","K09577",0.123927041044705,1,1,1,0.142271452585535
"80","K03283",0.124846106540549,1,1,1,0.142271452585535
"53","K02877",0.124937081396353,1,1,1,0.142271452585535
"20","K01183",0.125210387830783,1,1,1,0.142271452585535
"65","K02983",0.125484260540044,1,1,1,0.142271452585535
"123","K07213",0.126677381574821,1,1,1,0.142571685370682
"183","K12189",0.126940942703219,1,1,1,0.142571685370682
"137","K09026",0.127482691872478,1,1,1,0.142571685370682
"140","K09228",0.128039620146541,1,1,1,0.142571685370682
"57","K02918",0.12809276229601,1,1,1,0.142571685370682
"131","K08056",0.129185926467965,1,1,1,0.142571685370682
"286","K19873",0.129802180326346,1,1,1,0.142571685370682
"61","K02950",0.13025899985425,1,1,1,0.142571685370682
"310","K22756",0.130393567420941,1,1,1,0.142571685370682
"267","K18398",0.130568644680551,1,1,1,0.142571685370682
"335","K24835",0.130689943404292,1,1,1,0.142571685370682
"74","K03103",0.131175872159146,1,1,1,0.142571685370682
"108","K05991",0.131216418394256,1,1,1,0.142571685370682
"199","K12890",0.132096823374819,1,1,1,0.142659676787775
"329","K24412",0.132205425847661,1,1,1,0.142659676787775
"85","K03648",0.132844504001914,1,1,1,0.142659676787775
"196","K12757",0.13298070166648,1,1,1,0.142659676787775
"259","K17772",0.133840470216587,1,1,1,0.143129083291555
"302","K21439",0.135898471585139,1,1,1,0.143595237140566
"256","K17653",0.136422016292124,1,1,1,0.143595237140566
"278","K18753",0.13671168502412,1,1,1,0.143595237140566
"138","K09057",0.136904927371547,1,1,1,0.143595237140566
"47","K02375",0.136918734293913,1,1,1,0.143595237140566
"258","K17682",0.137194979758323,1,1,1,0.143595237140566
"162","K10808",0.137623551257821,1,1,1,0.143595237140566
"248","K16796",0.137665050356,1,1,1,0.143595237140566
"312","K23318",0.138412732719149,1,1,1,0.143932258870527
"301","K21247",0.139328224974287,1,1,1,0.144441187358664
"153","K10051",0.141372641194494,1,1,1,0.145328422134259
"157","K10373",0.141456215551201,1,1,1,0.145328422134259
"263","K18179",0.141470145440429,1,1,1,0.145328422134259
"318","K23847",0.143547857981666,1,1,1,0.146321284547569
"186","K12474",0.144050325332575,1,1,1,0.146321284547569
"260","K17782",0.144134080935591,1,1,1,0.146321284547569
"122","K07189",0.144175959751147,1,1,1,0.146321284547569
"219","K14443",0.144594779715149,1,1,1,0.146321284547569
"126","K07390",0.145097417223754,1,1,1,0.146392929877538
"7","K00522",0.146102718680582,1,1,1,0.146745014865474
"37","K01679",0.146312138715428,1,1,1,0.146745014865474
"238","K15626",0.148530677166157,1,1,1,0.148530677166157
