"","KEGGterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","bh_adjust"
"582","K03022",0.999999999999999,0.997457030932573,0,1,1
"926","K05125",0.999999999999999,0.998014988271557,0,1,1
"991","K05746",0.999999999999999,0.998641455814893,0,1,1
"1013","K05857",0.999999999999999,0.998764671337149,0,1,1
"1057","K06126",0.999999999999999,0.998261249806581,0,1,1
"1097","K06585",0.999999999999999,0.998849043267008,0,1,1
"1275","K08267",0.999999999999999,0.998936126715123,0,1,1
"1286","K08375",0.999999999999999,0.989835024680327,0,3,1
"1289","K08462",0.999999999999999,0.99879275051047,0,1,1
"1437","K09256",0.999999999999999,0.995804048500206,0,1,1
"1530","K09561",0.999999999999999,0.998201908505703,0,1,1
"1557","K09637",0.999999999999999,0.998798453453933,0,1,1
"1586","K10158",0.999999999999999,0.996196769644547,0,2,1
"1799","K11093",0.999999999999999,0.998554892834662,0,1,1
"1843","K11290",0.999999999999999,0.998213349843978,0,1,1
"1917","K11536",0.999999999999999,0.997591249858935,0,2,1
"2116","K12494",0.999999999999999,0.998824854518902,0,1,1
"2118","K12504",0.999999999999999,0.99828435077593,0,1,1
"2134","K12600",0.999999999999999,0.999018300594788,0,1,1
"2218","K12868",0.999999999999999,0.99785196667711,0,1,1
"3089","K17653",0.999999999999999,0.995804048500206,0,1,1
"3120","K17818",0.999999999999999,0.997577975373737,0,1,1
"3266","K18726",0.999999999999999,0.998543092020787,0,1,1
"3310","K19330",0.999999999999999,0.998841738401837,0,1,1
"3350","K19539",0.999999999999999,0.998734751672215,0,1,1
"3392","K19788",0.999999999999999,0.998412139554708,0,1,1
"3630","K21853",0.999999999999999,0.999076178238318,0,1,1
"3678","K22376",0.999999999999999,0.998310413559888,0,1,1
"3696","K22524",0.999999999999999,0.998244589015326,0,1,1
"3873","K23851",0.999999999999999,0.998854770607136,0,1,1
"3899","K23939",0.999999999999999,0.998793341989414,0,1,1
"4016","K24686",0.999999999999999,0.997856537744025,0,1,1
"4145","K25461",0.999999999999999,0.998710350450899,0,1,1
"19","K00106",0.999999999999999,0.99891045470948,0,1,1
"21","K00121",0.999999999999999,0.998901916533336,0,1,1
"40","K00274",0.999999999999999,0.996436932869077,0,2,1
"187","K01079",0.999999999999999,0.997192794544766,0,1,1
"209","K01192",0.999999999999999,0.998730519895305,0,1,1
"217","K01228",0.999999999999999,0.998321642060817,0,1,1
"237","K01302",0.999999999999999,0.998165721088291,0,1,1
"300","K01672",0.999999999999999,0.990878793277245,0,5,1
"308","K01719",0.999999999999999,0.997949465071206,0,1,1
"337","K01883",0.999999999999999,0.998733533344278,0,1,1
"340","K01889",0.999999999999999,0.998700589819701,0,1,1
"403","K02266",0.999999999999999,0.998038631990864,0,1,1
"445","K02583",0.999999999999999,0.994778359329192,0,3,1
"600","K03065",0.999999999999999,0.998358669080442,0,1,1
"638","K03178",0.999999999999999,0.99879969525141,0,1,1
"694","K03512",0.999999999999999,0.99642760513734,0,1,1
"744","K03946",0.999999999999999,0.996033417612841,0,1,1
"792","K04398",0.999999999999999,0.9982127335606,0,1,1
"799","K04421",0.999999999999999,0.998766623137254,0,1,1
"924","K05122",0.999999999999999,0.996495755145635,0,3,1
"996","K05755",0.999999999999999,0.995114269472303,0,1,1
"1168","K07277",0.999999999999999,0.998677862575232,0,1,1
"1280","K08288",0.999999999999999,0.99845363642047,0,1,1
"1299","K08498",0.999999999999999,0.998248536042626,0,1,1
"1333","K08737",0.999999999999999,0.998870480941751,0,1,1
"1406","K09027",0.999999999999999,0.997020996544003,0,1,1
"1566","K09667",0.999999999999999,0.998649834242213,0,1,1
"1576","K10082",0.999999999999999,0.998247440491996,0,1,1
"1590","K10252",0.999999999999999,0.998407695285389,0,1,1
"1592","K10263",0.999999999999999,0.99803155023952,0,1,1
"1634","K10394",0.999999999999999,0.998704683962494,0,1,1
"1776","K10879",0.999999999999999,0.997954693782716,0,1,1
"1804","K11101",0.999999999999999,0.998777841602825,0,1,1
"1835","K11266",0.999999999999999,0.998728132395626,0,1,1
"1868","K11353",0.999999999999999,0.996402244681462,0,1,1
"1942","K11660",0.999999999999999,0.998761697931029,0,1,1
"1947","K11668",0.999999999999999,0.998331158948543,0,1,1
"1976","K11827",0.999999999999999,0.997052386165344,0,1,1
"2045","K12182",0.999999999999999,0.998675125802587,0,1,1
"2053","K12193",0.999999999999999,0.99824949361723,0,1,1
"2058","K12198",0.999999999999999,0.997941498274559,0,1,1
"2094","K12400",0.999999999999999,0.998740824674082,0,1,1
"2101","K12472",0.999999999999999,0.998658277267718,0,1,1
"2153","K12641",0.999999999999999,0.996318717968695,0,2,1
"2158","K12667",0.999999999999999,0.998753375292195,0,1,1
"2209","K12858",0.999999999999999,0.998803367649013,0,1,1
"2215","K12865",0.999999999999999,0.998227878522088,0,1,1
"2281","K13140",0.999999999999999,0.998829149612683,0,1,1
"2304","K13171",0.999999999999999,0.998715148331205,0,1,1
"2308","K13175",0.999999999999999,0.998310563026794,0,1,1
"2410","K14004",0.999999999999999,0.998625052148445,0,1,1
"2459","K14326",0.999999999999999,0.998708838374066,0,1,1
"2488","K14454",0.999999999999999,0.99845363642047,0,1,1
"2567","K14778",0.999999999999999,0.997895174137212,0,1,1
"2765","K15523",0.999999999999999,0.998074628637455,0,1,1
"2808","K15909",0.999999999999999,0.998841120776269,0,1,1
"2829","K16342",0.999999999999999,0.996742464918898,0,2,1
"2831","K16344",0.999999999999999,0.99526100687229,0,2,1
"2893","K16606",0.999999999999999,0.998677862575232,0,1,1
"2912","K16732",0.999999999999999,0.998427407273601,0,1,1
"3018","K17414",0.999999999999999,0.997134854801661,0,1,1
"3070","K17583",0.999999999999999,0.998895260654252,0,1,1
"3095","K17682",0.999999999999999,0.995739479732748,0,1,1
"3176","K18086",0.999999999999999,0.998571447175326,0,1,1
"3204","K18398",0.999999999999999,0.996283443161929,0,1,1
"3283","K18826",0.999999999999999,0.995626753916384,0,1,1
"3405","K19907",0.999999999999999,0.996045616792909,0,2,1
"3497","K20284",0.999999999999999,0.998740001586655,0,1,1
"3506","K20306",0.999999999999999,0.998792406415929,0,1,1
"3541","K20632",0.999999999999999,0.998937835508303,0,1,1
"3560","K20776",0.999999999999999,0.997052386165344,0,1,1
"3569","K20804",0.999999999999999,0.998241060382871,0,1,1
"3607","K21439",0.999999999999999,0.995847634260326,0,1,1
"3676","K22371",0.999999999999999,0.995607687941443,0,3,1
"3692","K22455",0.999999999999999,0.997133991830903,0,1,1
"3698","K22530",0.999999999999999,0.998427407273601,0,1,1
"3718","K22755",0.999999999999999,0.99850724589113,0,1,1
"3719","K22756",0.999999999999999,0.996297481501628,0,1,1
"3777","K23311",0.999999999999999,0.99855447632785,0,1,1
"3846","K23693",0.999999999999999,0.998701512622752,0,1,1
"3884","K23883",0.999999999999999,0.999003464736801,0,1,1
"3922","K24051",0.999999999999999,0.998014673249795,0,1,1
"3996","K24539",0.999999999999999,0.997121009779983,0,1,1
"4012","K24677",0.999999999999999,0.998812496813153,0,1,1
"4050","K24797",0.999999999999999,0.998866514044892,0,1,1
"62","K00417",0.999999999999999,0.997768398214401,0,1,1
"70","K00472",0.999999999999999,0.998315948676556,0,1,1
"107","K00688",0.999999999999999,0.998799340661376,0,1,1
"140","K00830",0.999999999999999,0.998275562632346,0,1,1
"152","K00902",0.999999999999999,0.998243326980023,0,1,1
"185","K01074",0.999999999999999,0.998255902075759,0,1,1
"260","K01415",0.999999999999999,0.984353085186919,0,12,1
"261","K01426",0.999999999999999,0.998371999596944,0,1,1
"393","K02207",0.999999999999999,0.998000178569409,0,1,1
"539","K02953",0.999999999999999,0.997366719199707,0,1,1
"570","K02995",0.999999999999999,0.99619313508715,0,2,1
"584","K03026",0.999999999999999,0.998315948676556,0,1,1
"682","K03386",0.999999999999999,0.995009932320026,0,3,1
"722","K03768",0.999999999999999,0.990986464439786,0,4,1
"839","K04534",0.999999999999999,0.998248391626809,0,1,1
"855","K04600",0.999999999999999,0.997959800573344,0,2,1
"862","K04638",0.999999999999999,0.997967480115458,0,1,1
"891","K04851",0.999999999999999,0.998976565512848,0,1,1
"952","K05544",0.999999999999999,0.998403171832067,0,1,1
"958","K05628",0.999999999999999,0.998553055609151,0,1,1
"972","K05681",0.999999999999999,0.995157246776743,0,3,1
"974","K05688",0.999999999999999,0.998337900888197,0,1,1
"1022","K05948",0.999999999999999,0.99834748006668,0,1,1
"1169","K07293",0.999999999999999,0.998744019597678,0,1,1
"1201","K07752",0.999999999999999,0.993440624892472,0,3,1
"1233","K07939",0.999999999999999,0.997526207956057,0,1,1
"1237","K07955",0.999999999999999,0.998259267488924,0,1,1
"1328","K08707",0.999999999999999,0.998574095603711,0,1,1
"1384","K08864",0.999999999999999,0.998762185217269,0,1,1
"1407","K09037",0.999999999999999,0.995196997839447,0,1,1
"1416","K09113",0.999999999999999,0.997011891522956,0,2,1
"1434","K09228",0.999999999999999,0.976823219001672,0,12,1
"1436","K09233",0.999999999999999,0.998226760170205,0,1,1
"1455","K09324",0.999999999999999,0.998191896238618,0,1,1
"1497","K09497",0.999999999999999,0.996686526345897,0,2,1
"1527","K09553",0.999999999999999,0.998323866099419,0,1,1
"1544","K09583",0.999999999999999,0.99879744212814,0,1,1
"1618","K10358",0.999999999999999,0.998803869500291,0,1,1
"1706","K10628",0.999999999999999,0.997526207956057,0,1,1
"1714","K10643",0.999999999999999,0.998766936121813,0,1,1
"1749","K10770",0.999999999999999,0.998059686197003,0,1,1
"1940","K11657",0.999999999999999,0.998761755299779,0,1,1
"2017","K11984",0.999999999999999,0.99876425757208,0,1,1
"2018","K11985",0.999999999999999,0.99841359207625,0,1,1
"2049","K12188",0.999999999999999,0.997843178379774,0,1,1
"2052","K12192",0.999999999999999,0.998300060675774,0,1,1
"2109","K12486",0.999999999999999,0.998230913427368,0,1,1
"2222","K12872",0.999999999999999,0.998191896238618,0,1,1
"2344","K13338",0.999999999999999,0.998715634404262,0,1,1
"2388","K13800",0.999999999999999,0.997962414236883,0,1,1
"2406","K13984",0.999999999999999,0.99827457812819,0,1,1
"2415","K14009",0.999999999999999,0.99475743031633,0,3,1
"2586","K14801",0.999999999999999,0.995857070100396,0,2,1
"2590","K14807",0.999999999999999,0.998371999596944,0,1,1
"2639","K14998",0.999999999999999,0.998033929693276,0,1,1
"2647","K15030",0.999999999999999,0.998323866099419,0,1,1
"2667","K15127",0.999999999999999,0.998439534504216,0,1,1
"2684","K15177",0.999999999999999,0.99816975064637,0,1,1
"2694","K15189",0.999999999999999,0.99284873501213,0,2,1
"2728","K15306",0.999999999999999,0.996656226728162,0,1,1
"2794","K15712",0.999999999999999,0.998923824448409,0,1,1
"2800","K15731",0.999999999999999,0.998257257555581,0,1,1
"2910","K16729",0.999999999999999,0.998257257555581,0,1,1
"2932","K16768",0.999999999999999,0.999046345327245,0,1,1
"2955","K16866",0.999999999999999,0.990983711964868,0,4,1
"2996","K17302",0.999999999999999,0.998833822195799,0,1,1
"3077","K17600",0.999999999999999,0.998810053669518,0,1,1
"3097","K17698",0.999999999999999,0.998248391626809,0,1,1
"3132","K17901",0.999999999999999,0.997551371972171,0,1,1
"3211","K18406",0.999999999999999,0.998276115524115,0,1,1
"3212","K18407",0.999999999999999,0.998687446689435,0,1,1
"3262","K18703",0.999999999999999,0.998170032685223,0,1,1
"3271","K18735",0.999999999999999,0.998690128019339,0,1,1
"3287","K18953",0.999999999999999,0.99890533949358,0,1,1
"3390","K19765",0.999999999999999,0.994796121272605,0,1,1
"3440","K20092",0.999999999999999,0.998850543146813,0,1,1
"3445","K20100",0.999999999999999,0.99880912529615,0,1,1
"3491","K20278",0.999999999999999,0.99827457812819,0,1,1
"3502","K20295",0.999999999999999,0.998516160323953,0,1,1
"3543","K20636",0.999999999999999,0.998783447046488,0,1,1
"3545","K20639",0.999999999999999,0.998441297272119,0,1,1
"3577","K20838",0.999999999999999,0.9983191273708,0,1,1
"3599","K21410",0.999999999999999,0.99827457812819,0,1,1
"3620","K21765",0.999999999999999,0.998446684454022,0,1,1
"3730","K22824",0.999999999999999,0.998491068523047,0,1,1
"3856","K23730",0.999999999999999,0.998738615591829,0,1,1
"3940","K24141",0.999999999999999,0.998252835769171,0,1,1
"3971","K24387",0.999999999999999,0.997482049682803,0,2,1
"17","K00088",1,0.997082638267623,0,2,1
"64","K00419",1,0.996062497950067,0,1,1
"72","K00485",1,0.998203405363529,0,1,1
"100","K00643",1,0.998281753923699,0,1,1
"119","K00738",1,0.998637898795819,0,1,1
"133","K00799",1,0.979689137901151,0,8,1
"168","K00963",1,0.996091678231667,0,2,1
"172","K00972",1,0.996740007090218,0,2,1
"179","K01047",1,0.99168998753614,0,3,1
"194","K01115",1,0.998758852332606,0,1,1
"216","K01217",1,0.998719732223219,0,1,1
"299","K01669",1,0.996249275666036,0,2,1
"333","K01873",1,0.998779509274425,0,1,1
"377","K02147",1,0.998689009585993,0,1,1
"390","K02184",1,0.99878033478449,0,1,1
"419","K02349",1,0.998672009888557,0,1,1
"438","K02519",1,0.99863652359825,0,1,1
"450","K02605",1,0.998403844337108,0,1,1
"467","K02736",1,0.998329683240119,0,1,1
"479","K02872",1,0.997974252391517,0,1,1
"523","K02932",1,0.998258916268359,0,1,1
"527","K02937",1,0.997620482261036,0,1,1
"556","K02977",1,0.99711405738224,0,1,1
"668","K03260",1,0.997634418442007,0,2,1
"692","K03510",1,0.998403844337108,0,1,1
"695","K03514",1,0.998764885269859,0,1,1
"730","K03861",1,0.996479006847394,0,1,1
"790","K04392",1,0.993340653022619,0,2,1
"827","K04507",1,0.995283038846666,0,1,1
"874","K04679",1,0.997522348904316,0,2,1
"899","K04911",1,0.998835043944423,0,1,1
"920","K05093",1,0.995379013394559,0,3,1
"938","K05291",1,0.998305044869576,0,1,1
"948","K05396",1,0.998370530800746,0,1,1
"968","K05665",1,0.996412462775862,0,3,1
"981","K05701",1,0.998839354928549,0,1,1
"1002","K05765",1,0.996080339512212,0,1,1
"1092","K06537",1,0.994808838872478,0,3,1
"1105","K06639",1,0.998714137349409,0,1,1
"1141","K06910",1,0.997302557465224,0,1,1
"1171","K07298",1,0.998224921078093,0,1,1
"1189","K07509",1,0.998422725981101,0,1,1
"1198","K07575",1,0.997718379113426,0,1,1
"1297","K08496",1,0.998125495778634,0,1,1
"1300","K08504",1,0.996331898774764,0,1,1
"1316","K08606",1,0.99878570016196,0,1,1
"1323","K08654",1,0.998734603426433,0,1,1
"1324","K08656",1,0.998689820709911,0,1,1
"1343","K08789",1,0.998841288104432,0,1,1
"1390","K08874",1,0.999212844530996,0,1,1
"1413","K09097",1,0.998460481063675,0,1,1
"1431","K09210",1,0.998076402323212,0,1,1
"1435","K09232",1,0.998716343367041,0,1,1
"1511","K09519",1,0.998216313138621,0,1,1
"1521","K09534",1,0.998489251044476,0,1,1
"1545","K09584",1,0.996365740468482,0,2,1
"1582","K10141",1,0.998428676691586,0,1,1
"1633","K10393",1,0.99865767584725,0,1,1
"1647","K10409",1,0.998795442826923,0,1,1
"1658","K10421",1,0.998850428866055,0,1,1
"1663","K10434",1,0.998259503869944,0,1,1
"1701","K10611",1,0.995636090837697,0,1,1
"1738","K10744",1,0.998351933755766,0,1,1
"1752","K10779",1,0.998791442123732,0,1,1
"1848","K11304",1,0.99824564693716,0,1,1
"1850","K11307",1,0.998637441638058,0,1,1
"1936","K11651",1,0.998398763761267,0,1,1
"2027","K12076",1,0.998795703309357,0,1,1
"2148","K12622",1,0.996386334141021,0,1,1
"2319","K13199",1,0.998228653605628,0,1,1
"2360","K13516",1,0.998096440012935,0,1,1
"2373","K13707",1,0.99591378330362,0,1,1
"2380","K13728",1,0.998428090731396,0,1,1
"2414","K14008",1,0.998836419105697,0,1,1
"2421","K14025",1,0.998227982993303,0,1,1
"2430","K14213",1,0.99691557283711,0,2,1
"2460","K14327",1,0.998933259547081,0,1,1
"2513","K14563",1,0.998473628354305,0,1,1
"2517","K14568",1,0.997049709932353,0,1,1
"2532","K14616",1,0.996664467835426,0,2,1
"2573","K14786",1,0.998423602965621,0,1,1
"2582","K14795",1,0.998076402323212,0,1,1
"2584","K14799",1,0.998746805744309,0,1,1
"2637","K14972",1,0.998760027963177,0,1,1
"2714","K15261",1,0.991990779125835,0,6,1
"2799","K15730",1,0.997946447670389,0,1,1
"2811","K16059",1,0.998571994670835,0,1,1
"2822","K16302",1,0.99824821848204,0,1,1
"2847","K16469",1,0.995498294164622,0,3,1
"2871","K16541",1,0.998482911651195,0,1,1
"2909","K16728",1,0.998765968318795,0,1,1
"2939","K16790",1,0.998174172245632,0,1,1
"2949","K16811",1,0.998393425944205,0,1,1
"2972","K17095",1,0.998670421854156,0,1,1
"3010","K17401",1,0.998251784363133,0,1,1
"3056","K17560",1,0.998716343367041,0,1,1
"3102","K17767",1,0.99696266860789,0,1,1
"3110","K17781",1,0.997033596079117,0,1,1
"3122","K17834",1,0.996638110586931,0,1,1
"3123","K17849",1,0.998988199286113,0,1,1
"3149","K17929",1,0.998730383366405,0,1,1
"3155","K17964",1,0.998924760425907,0,1,1
"3185","K18180",1,0.997718379113426,0,1,1
"3215","K18412",1,0.998725648880397,0,1,1
"3284","K18849",1,0.995720960730389,0,1,1
"3288","K19001",1,0.99873166798689,0,1,1
"3289","K19009",1,0.997540853587905,0,2,1
"3294","K19026",1,0.99887215433639,0,1,1
"3349","K19530",1,0.998169609339806,0,1,1
"3495","K20282",1,0.999080827683288,0,1,1
"3517","K20358",1,0.998895580384465,0,1,1
"3519","K20364",1,0.995935349891443,0,1,1
"3548","K20649",1,0.998638012891669,0,1,1
"3554","K20703",1,0.998768825646259,0,1,1
"3575","K20827",1,0.998393425944205,0,1,1
"3588","K21066",1,0.99892454630166,0,1,1
"3591","K21248",1,0.998753545081596,0,1,1
"3669","K22255",1,0.997448312814194,0,1,1
"3675","K22370",1,0.998623325833606,0,1,1
"3697","K22525",1,0.998251784363133,0,1,1
"3703","K22562",1,0.997744908308746,0,1,1
"3728","K22817",1,0.997955435386757,0,1,1
"3729","K22823",1,0.998423797901413,0,1,1
"3770","K23288",1,0.998747299829538,0,1,1
"3792","K23362",1,0.998169609339806,0,1,1
"3802","K23407",1,0.997369788850969,0,1,1
"3817","K23538",1,0.998233957709082,0,1,1
"3823","K23551",1,0.997996206934964,0,1,1
"3839","K23628",1,0.998756675489796,0,1,1
"3854","K23728",1,0.998428090731396,0,1,1
"3866","K23800",1,0.996991069671766,0,1,1
"3878","K23859",1,0.998760186934641,0,1,1
"3888","K23896",1,0.996156794294331,0,1,1
"3956","K24229",1,0.998247354077883,0,1,1
"3963","K24317",1,0.999068498991181,0,1,1
"3975","K24420",1,0.998214108977457,0,1,1
"3993","K24524",1,0.997176399714795,0,2,1
"4014","K24683",1,0.998685098059192,0,1,1
"4054","K24815",1,0.998803977964249,0,1,1
"4077","K24935",1,0.998827930711025,0,1,1
"4127","K25396",1,0.996091469264325,0,1,1
"33","K00235",1,0.998215953288598,0,1,1
"48","K00311",1,0.998423700431262,0,1,1
"88","K00592",1,0.998103688312617,0,1,1
"96","K00624",1,0.998574637487915,0,1,1
"102","K00654",1,0.997071088782196,0,2,1
"160","K00927",1,0.998110893664974,0,1,1
"166","K00948",1,0.998162899430633,0,1,1
"208","K01191",1,0.998869284770781,0,1,1
"210","K01196",1,0.998811866670029,0,1,1
"229","K01275",1,0.992476085083438,0,4,1
"270","K01480",1,0.998701410563621,0,1,1
"296","K01638",1,0.998242369572668,0,1,1
"352","K01930",1,0.998473240178561,0,1,1
"415","K02328",1,0.998153511690225,0,1,1
"432","K02432",1,0.996411768834248,0,1,1
"508","K02910",1,0.997652121803299,0,1,1
"557","K02978",1,0.997774148549508,0,1,1
"563","K02987",1,0.998114710606495,0,1,1
"573","K02999",1,0.998986479961491,0,1,1
"583","K03024",1,0.99743807450723,0,1,1
"602","K03068",1,0.99216206893763,0,5,1
"627","K03141",1,0.998645482823951,0,1,1
"672","K03267",1,0.998495548556681,0,1,1
"749","K03951",1,0.996411768834248,0,1,1
"802","K04428",1,0.998796087014869,0,1,1
"811","K04445",1,0.998529166629656,0,1,1
"813","K04450",1,0.998286894442623,0,1,1
"872","K04674",1,0.99838360795286,0,1,1
"876","K04682",1,0.99849154621196,0,1,1
"925","K05124",1,0.998437380509947,0,1,1
"949","K05410",1,0.998841751263157,0,1,1
"950","K05463",1,0.993624303087753,0,4,1
"970","K05674",1,0.998778500688136,0,1,1
"985","K05724",1,0.998809394510307,0,1,1
"1019","K05925",1,0.998738930920968,0,1,1
"1036","K06067",1,0.99838360795286,0,1,1
"1056","K06125",1,0.998180575018918,0,1,1
"1079","K06243",1,0.99886583193046,0,1,1
"1095","K06564",1,0.998958725544602,0,1,1
"1162","K07206",1,0.998721353397946,0,1,1
"1186","K07442",1,0.998236153485392,0,1,1
"1187","K07466",1,0.998742785291542,0,1,1
"1211","K07841",1,0.995254393943863,0,1,1
"1212","K07868",1,0.998223037511812,0,1,1
"1256","K08059",1,0.990718649155097,0,2,1
"1341","K08773",1,0.998585309554699,0,1,1
"1397","K08900",1,0.997848744665599,0,1,1
"1440","K09260",1,0.99874910485528,0,1,1
"1462","K09361",1,0.996278035242019,0,1,1
"1485","K09455",1,0.998497163124744,0,1,1
"1520","K09533",1,0.999085132804252,0,1,1
"1548","K09592",1,0.998737072947509,0,1,1
"1552","K09606",1,0.998803774581369,0,1,1
