"","KEGGterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","bh_adjust"
"326","K24317",0.0709349418198947,1,1,1,0.14107990656659
"113","K06237",0.07113288930389,1,1,1,0.14107990656659
"94","K04600",0.0713834895515838,1,1,1,0.14107990656659
"261","K17964",0.0714025015819969,1,1,1,0.14107990656659
"102","K05648",0.0714532905258236,1,1,1,0.14107990656659
"98","K04984",0.07148811876961,1,1,1,0.14107990656659
"215","K14297",0.0715117376770913,1,1,1,0.14107990656659
"292","K20103",0.0715910886903886,1,1,1,0.14107990656659
"159","K10593",0.0716242175585268,1,1,1,0.14107990656659
"233","K14856",0.0716362538897483,1,1,1,0.14107990656659
"156","K10397",0.0716380274173075,1,1,1,0.14107990656659
"220","K14550",0.0716570401782022,1,1,1,0.14107990656659
"294","K20478",0.0717003711211466,1,1,1,0.14107990656659
"97","K04911",0.0717013721485404,1,1,1,0.14107990656659
"117","K06816",0.0717019816970958,1,1,1,0.14107990656659
"141","K09370",0.0717317078428129,1,1,1,0.14107990656659
"184","K12385",0.0717326350426886,1,1,1,0.14107990656659
"242","K16476",0.0717353305507566,1,1,1,0.14107990656659
"99","K05122",0.0717383392626204,1,1,1,0.14107990656659
"225","K14716",0.0717453903317967,1,1,1,0.14107990656659
"307","K22182",0.0717461899789133,1,1,1,0.14107990656659
"290","K20051",0.0717515283105977,1,1,1,0.14107990656659
"189","K12605",0.0717535780627253,1,1,1,0.14107990656659
"111","K06068",0.0717550943058354,1,1,1,0.14107990656659
"211","K13912",0.0717561205825873,1,1,1,0.14107990656659
"170","K11267",0.0717657368102174,1,1,1,0.14107990656659
"78","K03255",0.0717810280004962,1,1,1,0.14107990656659
"147","K09637",0.0718243024786953,1,1,1,0.14107990656659
"285","K19754",0.0718494026731942,1,1,1,0.14107990656659
"187","K12571",0.0718553583945661,1,1,1,0.14107990656659
"240","K16196",0.0718638523207878,1,1,1,0.14107990656659
"295","K20631",0.0718662378923416,1,1,1,0.14107990656659
"245","K16669",0.0718811190157616,1,1,1,0.14107990656659
"42","K02184",0.0718853606568747,1,1,1,0.14107990656659
"275","K18669",0.0719003122149546,1,1,1,0.14107990656659
"157","K10399",0.0719017364212824,1,1,1,0.14107990656659
"334","K24931",0.0719089650917785,1,1,1,0.14107990656659
"330","K24512",0.07191573736489,1,1,1,0.14107990656659
"40","K01969",0.0719288094237728,1,1,1,0.14107990656659
"135","K08867",0.0719369842471128,1,1,1,0.14107990656659
"264","K18246",0.0719683755861689,1,1,1,0.14107990656659
"293","K20196",0.0719942305687485,1,1,1,0.14107990656659
"288","K19983",0.0719957006969457,1,1,1,0.14107990656659
"271","K18533",0.0720052104766129,1,1,1,0.14107990656659
"105","K05853",0.0720238684315985,1,1,1,0.14107990656659
"119","K06972",0.0720311960459201,1,1,1,0.14107990656659
"272","K18592",0.0720521752397825,1,1,1,0.14107990656659
"180","K11996",0.0720565854757706,1,1,1,0.14107990656659
"146","K09592",0.0721072974317589,1,1,1,0.14107990656659
"101","K05643",0.0721121939069563,1,1,1,0.14107990656659
"223","K14607",0.0721147914516353,1,1,1,0.14107990656659
