"","KEGGterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","bh_adjust"
"3989","K24510",0.239219321611478,0.967822417152603,2,3,1
"1796","K11088",0.239352633149005,1,1,1,1
"2298","K13164",0.239352633149005,1,1,1,1
"3688","K22414",0.239510718654463,1,1,1,1
"1010","K05850",0.239560812170561,0.967742745666704,2,3,1
"2373","K13707",0.239708241016245,1,1,1,1
"3748","K23001",0.2399056690024,1,1,1,1
"995","K05752",0.239971457272887,1,1,1,1
"1679","K10570",0.239984613660392,1,1,1,1
"1288","K08439",0.240221356238833,1,1,1,1
"3015","K17410",0.240221356238833,1,1,1,1
"3755","K23049",0.241284980708956,1,1,1,1
"3665","K22193",0.241402985621555,1,1,1,1
"2371","K13702",0.241586478202842,1,1,1,1
"4127","K25396",0.241782981597653,1,1,1,1
"1855","K11315",0.241835365704618,1,1,1,1
"3221","K18435",0.241835365704618,1,1,1,1
"1459","K09345",0.241900835865736,1,1,1,1
"2773","K15615",0.242201855388043,1,1,1,1
"3270","K18733",0.242384968937397,1,1,1,1
"2229","K12890",0.242594133713632,1,1,1,1
"868","K04659",0.243034861064945,0.966926750079982,2,3,1
"757","K03966",0.243416590548984,1,1,1,1
"1450","K09304",0.243546972021121,1,1,1,1
"413","K02326",0.243833648374254,1,1,1,1
"74","K00512",0.24422420741142,1,1,1,1
"1525","K09550",0.244406323878116,1,1,1,1
"2904","K16687",0.24477027907839,1,1,1,1
"3401","K19873",0.244809252214738,1,1,1,1
"502","K02898",0.245263621175408,1,1,1,1
"701","K03540",0.24527659451472,1,1,1,1
"2787","K15686",0.245561885966992,1,1,1,1
"432","K02432",0.24562669229068,1,1,1,1
"749","K03951",0.24562669229068,1,1,1,1
"422","K02354",0.245665570264653,1,1,1,1
"3518","K20359",0.245808085419489,1,1,1,1
"2268","K13120",0.246468064373422,1,1,1,1
"1971","K11802",0.246493919822575,1,1,1,1
"690","K03506",0.246623167366528,1,1,1,1
"1504","K09506",0.246984796127692,1,1,1,1
"1584","K10151",0.247062237107162,1,1,1,1
"3683","K22383",0.247835650107329,1,1,1,1
"1477","K09408",0.248105913007091,1,1,1,1
"1629","K10374",0.248190607807493,0.953658249902124,2,4,1
"3811","K23498",0.248247389202875,1,1,1,1
"2728","K15306",0.248684285333412,1,1,1,1
"3756","K23096",0.24936413154013,1,1,1,1
"2149","K12623",0.249415380977818,1,1,1,1
"4123","K25366",0.24992741045973,1,1,1,1
"2005","K11877",0.250131984329216,1,1,1,1
"1260","K08069",0.250221442409805,1,1,1,1
"203","K01149",0.250246997044923,1,1,1,1
"3668","K22210",0.250464124820129,1,1,1,1
"1952","K11680",0.250668338344184,1,1,1,1
"290","K01598",0.251127312228972,1,1,1,1
"2997","K17306",0.251305611593308,1,1,1,1
"2703","K15203",0.251496527605018,1,1,1,1
"2890","K16600",0.251674604393892,1,1,1,1
"3513","K20347",0.251801735980243,1,1,1,1
"1547","K09586",0.25190340147142,1,1,1,1
"2130","K12593",0.252487288227656,1,1,1,1
"3866","K23800",0.253133255232453,1,1,1,1
"2233","K12946",0.253259743070349,1,1,1,1
"609","K03104",0.25336089242588,1,1,1,1
"1406","K09027",0.253550449183217,1,1,1,1
"693","K03511",0.253651493572309,1,1,1,1
"2751","K15432",0.253941791820854,1,1,1,1
"3741","K22928",0.254382965115076,1,1,1,1
"1603","K10290",0.255049671945583,1,1,1,1
"2749","K15429",0.257338880946277,1,1,1,1
"2317","K13190",0.257525622923494,1,1,1,1
"2599","K14825",0.257562954747281,1,1,1,1
"1755","K10801",0.257712226683324,1,1,1,1
"1541","K09578",0.258345639537876,1,1,1,1
